Record ID,Contact Id,Rating,Date,Survey Name,NPS,CSAT
669688273135,33857901,9,2025-06-27 17:19,End of Specialisms Reflection Form,Promoter,
669664204006,45250235371,6,2025-06-27 17:05,End of Specialisms Reflection Form,Detractor,
669691887823,32599089134,5,2025-06-27 17:03,End of Specialisms Reflection Form,Detractor,
669688840399,222429178073,8,2025-06-27 16:56,End of Specialisms Reflection Form,Passive,
669666916555,35295706101,9,2025-06-27 16:56,End of Specialisms Reflection Form,Promoter,
669687179511,103431340251,7,2025-06-27 16:50,End of Specialisms Reflection Form,Passive,
669688583387,207968492766,5,2025-06-27 16:50,End of Specialisms Reflection Form,Detractor,
669669416184,12184463,5,2025-06-27 16:50,End of Specialisms Reflection Form,Detractor,
669681422563,110284094687,8,2025-06-27 16:50,End of Specialisms Reflection Form,Passive,
669681308877,61321001,9,2025-06-27 16:47,End of Specialisms Reflection Form,Promoter,
607817473230,10693749215,7,2025-05-11 20:53,End of Specialisms Reflection Form,Passive,
606522302693,17311193029,8,2025-05-09 17:39,End of Specialisms Reflection Form,Passive,
606496790735,17546671045,9,2025-05-09 17:13,End of Specialisms Reflection Form,Promoter,
606496561365,63197351,10,2025-05-09 17:07,End of Specialisms Reflection Form,Promoter,
590423239873,169402673345,6,2025-04-25 12:37,End of Specialisms Reflection Form,Detractor,
590416924907,68519601,10,2025-04-25 12:34,End of Specialisms Reflection Form,Promoter,
590399304925,30687458258,6,2025-04-25 12:20,End of Specialisms Reflection Form,Detractor,
590460432592,423344040173,9,2025-04-25 12:18,End of Specialisms Reflection Form,Promoter,
590403349693,9252731083,6,2025-04-25 12:17,End of Specialisms Reflection Form,Detractor,
590412995818,98686446800,10,2025-04-25 12:16,End of Specialisms Reflection Form,Promoter,
590412970226,36210747619,1,2025-04-25 12:15,End of Specialisms Reflection Form,Detractor,
590475862222,53754926319,5,2025-04-25 12:14,End of Specialisms Reflection Form,Detractor,
590468709607,35211251160,10,2025-04-25 12:13,End of Specialisms Reflection Form,Promoter,
590463456459,7968656354,8,2025-04-25 12:10,End of Specialisms Reflection Form,Passive,
590403135729,27585549800,9,2025-04-25 12:09,End of Specialisms Reflection Form,Promoter,
590456028390,58364701,8,2025-04-25 12:08,End of Specialisms Reflection Form,Passive,
590398882034,66753601,7,2025-04-25 12:08,End of Specialisms Reflection Form,Passive,
590248359102,51874451,7,2025-04-25 09:56,End of Specialisms Reflection Form,Passive,
553047252155,53754926319,7,2025-03-21 15:49,End of Specialisms Reflection Form,Passive,
553091812540,27938319078,8,2025-03-21 15:49,End of Specialisms Reflection Form,Passive,
553075735782,58364701,8,2025-03-21 15:46,End of Specialisms Reflection Form,Passive,
553057378542,37751695865,7,2025-03-21 15:45,End of Specialisms Reflection Form,Passive,
553002257641,81428680947,7,2025-03-21 15:43,End of Specialisms Reflection Form,Passive,
538629701821,7324666560,9,2025-03-08 21:47,End of Specialisms Reflection Form,Promoter,
537883681002,9252731083,6,2025-03-07 16:36,End of Specialisms Reflection Form,Detractor,
537785496765,6681920456,9,2025-03-07 13:27,End of Specialisms Reflection Form,Promoter,
537732386039,423344040173,8,2025-03-07 12:07,End of Specialisms Reflection Form,Passive,
537710278881,70788301,10,2025-03-07 12:00,End of Specialisms Reflection Form,Promoter,
537738973408,41035496691,8,2025-03-07 12:00,End of Specialisms Reflection Form,Passive,
537742059745,7968656354,10,2025-03-07 11:59,End of Specialisms Reflection Form,Promoter,
537704615144,66991951,7,2025-03-07 11:59,End of Specialisms Reflection Form,Passive,
537735051482,67951001,7,2025-03-07 11:58,End of Specialisms Reflection Form,Passive,
537734032585,219942555875,8,2025-03-07 11:57,End of Specialisms Reflection Form,Passive,
537740419286,41026723782,8,2025-03-07 11:56,End of Specialisms Reflection Form,Passive,
537733999859,13143342809,9,2025-03-07 11:55,End of Specialisms Reflection Form,Promoter,
64024514574,19283001,2,2021-08-02 12:18,HP Success - CSAT Q3 2021 (VB),,Positive
63498850627,17096996287,2,2021-07-28 16:58,HP Success - CSAT Q3 2021 (VB),,Positive
63467582278,4111905,1,2021-07-28 13:14,HP Success - CSAT Q3 2021 (VB),,Neutral
63466312494,16112551,2,2021-07-28 12:52,HP Success - CSAT Q3 2021 (VB),,Positive
63359590427,33825201,2,2021-07-27 16:57,HP Success - CSAT Q3 2021 (VB),,Positive
63349711897,13549301,2,2021-07-27 15:45,HP Success - CSAT Q3 2021 (VB),,Positive
63341113156,29695151,2,2021-07-27 14:36,HP Success - CSAT Q3 2021 (VB),,Positive
63325557905,20669201,2,2021-07-27 11:18,HP Success - CSAT Q3 2021 (VB),,Positive
63326933776,35076701,2,2021-07-27 11:16,HP Success - CSAT Q3 2021 (VB),,Positive
63325087073,11116751,2,2021-07-27 10:53,HP Success - CSAT Q3 2021 (VB),,Positive
65321271135,37331451,2,2021-08-11 12:53,HP Success - CSAT Q3 2021 (VB) Reminder Month 2,,Positive
65321167739,37331451,2,2021-08-11 12:51,HP Success - CSAT Q3 2021 (VB) Reminder Month 2,,Positive
65157094488,14745501,2,2021-08-10 12:15,HP Success - CSAT Q3 2021 (VB) Reminder Month 2,,Positive
65152629153,30896252,2,2021-08-10 11:31,HP Success - CSAT Q3 2021 (VB) Reminder Month 2,,Positive
65147576954,,2,2021-08-10 11:13,HP Success - CSAT Q3 2021 (VB) Reminder Month 2,,Positive
65152574726,23775051,2,2021-08-10 11:11,HP Success - CSAT Q3 2021 (VB) Reminder Month 2,,Positive
63161462384,31884051,2,2021-07-26 13:44,HP Success - CSAT Q3 2021 (Will),,Positive
62857520825,35676451,2,2021-07-23 16:28,HP Success - CSAT Q3 2021 (Will),,Positive
62729279854,17096879290,2,2021-07-22 14:45,HP Success - CSAT Q3 2021 (Will),,Positive
62728031663,31576251,2,2021-07-22 14:02,HP Success - CSAT Q3 2021 (Will),,Positive
62725951755,33867201,2,2021-07-22 13:33,HP Success - CSAT Q3 2021 (Will),,Positive
62723740493,39020701,2,2021-07-22 13:07,HP Success - CSAT Q3 2021 (Will),,Positive
62722122343,20029251,2,2021-07-22 12:57,HP Success - CSAT Q3 2021 (Will),,Positive
62713318001,33623501,2,2021-07-22 12:55,HP Success - CSAT Q3 2021 (Will),,Positive
62713317502,11752451,2,2021-07-22 12:55,HP Success - CSAT Q3 2021 (Will),,Positive
62722283396,22694601,2,2021-07-22 12:48,HP Success - CSAT Q3 2021 (Will),,Positive
62720707436,28927501,2,2021-07-22 12:16,HP Success - CSAT Q3 2021 (Will),,Positive
62720688923,16869901,2,2021-07-22 12:16,HP Success - CSAT Q3 2021 (Will),,Positive
62712685646,28226501,2,2021-07-22 12:12,HP Success - CSAT Q3 2021 (Will),,Positive
62711691338,35346001,2,2021-07-22 11:59,HP Success - CSAT Q3 2021 (Will),,Positive
62712451212,27438401,2,2021-07-22 11:49,HP Success - CSAT Q3 2021 (Will),,Positive
62711860396,5427809,2,2021-07-22 11:48,HP Success - CSAT Q3 2021 (Will),,Positive
78344406168,11752451,2,2021-10-19 14:51,HP Success - CSAT Q3 2021 (Will) (Reminder II),,Positive
72693286967,25026101,2,2021-09-16 15:39,HP Success - CSAT Q3 2021 (Will) (Reminder II),,Positive
78537376588,31576251,2,2021-10-20 10:32,HP Success - CSAT Q3 2021 (Will) (Reminder),,Positive
78337979205,33472901,2,2021-10-19 14:11,HP Success - CSAT Q3 2021 (Will) (Reminder),,Positive
65154196487,28927401,2,2021-08-10 11:46,HP Success - CSAT Q3 2021 (Will) (Reminder),,Positive
88608282375,39020101,2,2021-12-06 19:13,HP Success - CSAT Q4 2021 - VB Nov,,Positive
83373469297,13549301,2,2021-11-12 18:23,HP Success - CSAT Q4 2021 - VB Nov,,Positive
83317996450,30896252,2,2021-11-12 14:48,HP Success - CSAT Q4 2021 - VB Nov,,Positive
83070952552,37331351,1,2021-11-11 13:13,HP Success - CSAT Q4 2021 - VB Nov,,Neutral
82750081062,19283001,2,2021-11-10 13:25,HP Success - CSAT Q4 2021 - VB Nov,,Positive
82760266752,31261951,2,2021-11-10 13:21,HP Success - CSAT Q4 2021 - VB Nov,,Positive
82742600489,23775051,2,2021-11-10 11:44,HP Success - CSAT Q4 2021 - VB Nov,,Positive
82741717017,17097984233,2,2021-11-10 11:38,HP Success - CSAT Q4 2021 - VB Nov,,Positive
82742927403,16112551,2,2021-11-10 11:35,HP Success - CSAT Q4 2021 - VB Nov,,Positive
85332003900,28228251,1,2021-11-22 19:17,HP Success - CSAT Q4 2021 - WB Nov,,Neutral
82767076917,40868151,2,2021-11-10 14:01,HP Success - CSAT Q4 2021 - WB Nov,,Positive
82750052900,20029251,2,2021-11-10 13:18,HP Success - CSAT Q4 2021 - WB Nov,,Positive
82755255411,16869901,2,2021-11-10 12:34,HP Success - CSAT Q4 2021 - WB Nov,,Positive
79437815138,25026101,2,2021-10-25 15:38,HP Success - CSAT Q4 2021 - WB Oct,,Positive
48955702340,,2,2021-04-28 09:33,HP Success - CSAT sent,,Positive
48757080502,30896451,0,2021-04-27 16:36,HP Success - CSAT sent,,Negative
48754912560,19971201,2,2021-04-27 16:31,HP Success - CSAT sent,,Positive
48759266383,16112551,2,2021-04-27 16:30,HP Success - CSAT sent,,Positive
48609663567,20029251,2,2021-04-27 07:21,HP Success - CSAT sent,,Positive
48420086139,20029451,2,2021-04-26 20:21,HP Success - CSAT sent,,Positive
48390704814,31576251,2,2021-04-26 16:43,HP Success - CSAT sent,,Positive
46154162034,,2,2021-04-19 11:13,HP Success - CSAT sent,,Positive
605366614258,67759001,8,2025-05-08 15:07,Job Hunter Exit Interview,Passive,
599423398086,9669467378,7,2025-05-02 14:57,Job Hunter Exit Interview,Passive,
580700336365,27986642384,9,2025-04-17 13:42,Job Hunter Exit Interview,Promoter,
564584993981,7744260068,8,2025-04-02 14:44,Job Hunter Exit Interview,Passive,
529076740340,14504665081,7,2025-02-27 10:38,Job Hunter Exit Interview,Passive,
493516061923,68080001,8,2025-01-30 11:31,Job Hunter Exit Interview,Passive,
487339579599,5059817977,8,2025-01-24 13:05,Job Hunter Exit Interview,Passive,
431924141295,4173886684,8,2024-11-30 15:39,Job Hunter Exit Interview,Passive,
153182902486,7970197712,10,2024-09-08 13:58,NPS - Academy Bootcamp,Promoter,
151781903065,63786251,10,2024-09-04 15:41,NPS - Academy Bootcamp,Promoter,
103379789257,57096351,0,2024-01-30 18:09,NPS - Academy Bootcamp,Detractor,
103343685080,56031051,2,2024-01-30 16:43,NPS - Academy Bootcamp,Detractor,
98826647996,55911801,9,2024-01-02 20:53,NPS - Academy Bootcamp,Promoter,
98826566135,68064051,5,2024-01-02 19:52,NPS - Academy Bootcamp,Detractor,
98780984546,44678601,8,2024-01-02 17:14,NPS - Academy Bootcamp,Passive,
98762342368,51453151,3,2024-01-02 16:00,NPS - Academy Bootcamp,Detractor,
98760428478,56187851,1,2024-01-02 15:37,NPS - Academy Bootcamp,Detractor,
91533748173,57263951,0,2023-11-14 19:25,NPS - Academy Bootcamp,Detractor,
91482376644,49226101,0,2023-11-14 14:37,NPS - Academy Bootcamp,Detractor,
91480284110,12185032,2,2023-11-14 14:27,NPS - Academy Bootcamp,Detractor,
91471571664,51215401,8,2023-11-14 13:06,NPS - Academy Bootcamp,Passive,
87324224755,47142151,7,2023-10-16 21:21,NPS - Academy Bootcamp,Passive,
254414962527,52543151,7,2023-08-27 10:51,NPS - Academy Bootcamp,Passive,
250773630558,51851951,10,2023-08-14 08:19,NPS - Academy Bootcamp,Promoter,
250523388300,51107301,10,2023-08-12 17:44,NPS - Academy Bootcamp,Promoter,
250477921040,50911651,0,2023-08-12 13:35,NPS - Academy Bootcamp,Detractor,
250474239132,51482851,0,2023-08-12 12:49,NPS - Academy Bootcamp,Detractor,
250473721504,52016251,3,2023-08-12 12:46,NPS - Academy Bootcamp,Detractor,
250473522245,53264801,0,2023-08-12 12:42,NPS - Academy Bootcamp,Detractor,
250474540866,51074601,10,2023-08-12 12:40,NPS - Academy Bootcamp,Promoter,
250472819520,53588301,5,2023-08-12 12:36,NPS - Academy Bootcamp,Detractor,
248457003806,45164751,10,2023-08-04 09:07,NPS - Academy Bootcamp,Promoter,
248171957614,49897201,9,2023-08-03 09:30,NPS - Academy Bootcamp,Promoter,
247982248785,47304301,10,2023-08-02 13:43,NPS - Academy Bootcamp,Promoter,
247972702513,49720251,10,2023-08-02 12:44,NPS - Academy Bootcamp,Promoter,
247971311954,41239901,10,2023-08-02 12:40,NPS - Academy Bootcamp,Promoter,
247638294439,48129851,0,2023-08-01 10:18,NPS - Academy Bootcamp,Detractor,
247641244075,38464651,0,2023-08-01 10:09,NPS - Academy Bootcamp,Detractor,
243590643484,49609551,0,2023-07-17 10:45,NPS - Academy Bootcamp,Detractor,
243166735544,44041451,8,2023-07-14 19:19,NPS - Academy Bootcamp,Passive,
243143207209,51517351,9,2023-07-14 18:17,NPS - Academy Bootcamp,Promoter,
243138785190,27599401,1,2023-07-14 17:59,NPS - Academy Bootcamp,Detractor,
239402914413,54257101,2,2023-06-28 15:57,NPS - Academy Bootcamp,Detractor,
239340276595,53693101,6,2023-06-28 10:14,NPS - Academy Bootcamp,Detractor,
239250823975,55917651,10,2023-06-27 23:16,NPS - Academy Bootcamp,Promoter,
239126082869,54348051,5,2023-06-27 14:16,NPS - Academy Bootcamp,Detractor,
239128807710,56187851,2,2023-06-27 13:54,NPS - Academy Bootcamp,Detractor,
239105599670,41652751,5,2023-06-27 13:11,NPS - Academy Bootcamp,Detractor,
234853687359,25510351,10,2023-06-09 10:52,NPS - Academy Bootcamp,Promoter,
232795591819,55166551,7,2023-05-31 11:51,NPS - Academy Bootcamp,Passive,
231891100524,13515451,2,2023-05-26 22:28,NPS - Academy Bootcamp,Detractor,
230355213688,50822101,5,2023-05-19 17:11,NPS - Academy Bootcamp,Detractor,
230297268051,53299251,10,2023-05-19 10:14,NPS - Academy Bootcamp,Promoter,
230092812702,51154651,7,2023-05-18 14:41,NPS - Academy Bootcamp,Passive,
230092165750,7958414575,7,2023-05-18 14:22,NPS - Academy Bootcamp,Passive,
230089738102,50909351,6,2023-05-18 13:43,NPS - Academy Bootcamp,Detractor,
230089035266,52240601,10,2023-05-18 13:39,NPS - Academy Bootcamp,Promoter,
230088033930,57263951,0,2023-05-18 13:30,NPS - Academy Bootcamp,Detractor,
229279968563,37697401,10,2023-05-15 12:26,NPS - Academy Bootcamp,Promoter,
227964005959,54143351,10,2023-05-08 18:28,NPS - Academy Bootcamp,Promoter,
227706105190,47304301,10,2023-05-06 21:37,NPS - Academy Bootcamp,Promoter,
227564719382,46945951,10,2023-05-05 21:01,NPS - Academy Bootcamp,Promoter,
227486616180,55748701,5,2023-05-05 13:25,NPS - Academy Bootcamp,Detractor,
227448270236,56613601,5,2023-05-05 10:03,NPS - Academy Bootcamp,Detractor,
227439048720,56744101,2,2023-05-05 07:48,NPS - Academy Bootcamp,Detractor,
227301872730,5885301,10,2023-05-04 16:52,NPS - Academy Bootcamp,Promoter,
227244944055,33558051,8,2023-05-04 12:48,NPS - Academy Bootcamp,Passive,
227252499293,55133451,10,2023-05-04 12:40,NPS - Academy Bootcamp,Promoter,
227019819419,48129851,1,2023-05-03 10:33,NPS - Academy Bootcamp,Detractor,
226347610408,34772801,10,2023-04-29 21:07,NPS - Academy Bootcamp,Promoter,
226299850112,947651,2,2023-04-29 09:53,NPS - Academy Bootcamp,Detractor,
226222062435,23691451,9,2023-04-28 23:02,NPS - Academy Bootcamp,Promoter,
226167635306,29685501,7,2023-04-28 18:04,NPS - Academy Bootcamp,Passive,
226183972009,40349551,10,2023-04-28 18:02,NPS - Academy Bootcamp,Promoter,
226166245001,48044251,8,2023-04-28 17:51,NPS - Academy Bootcamp,Passive,
226160908173,47762951,10,2023-04-28 17:20,NPS - Academy Bootcamp,Promoter,
225543459387,14652551,10,2023-04-26 11:18,NPS - Academy Bootcamp,Promoter,
224502474271,25341201,6,2023-04-21 12:27,NPS - Academy Bootcamp,Detractor,
223968223146,39042901,8,2023-04-19 13:54,NPS - Academy Bootcamp,Passive,
223956532546,54069051,10,2023-04-19 13:00,NPS - Academy Bootcamp,Promoter,
223275475512,919079,10,2023-04-16 08:36,NPS - Academy Bootcamp,Promoter,
223173035574,43978701,8,2023-04-15 13:59,NPS - Academy Bootcamp,Passive,
222957175318,52372301,3,2023-04-14 15:23,NPS - Academy Bootcamp,Detractor,
219790948158,54891451,10,2023-04-02 19:25,NPS - Academy Bootcamp,Promoter,
219321177121,53693101,7,2023-03-31 16:18,NPS - Academy Bootcamp,Passive,
219145089461,54257101,3,2023-03-30 23:39,NPS - Academy Bootcamp,Detractor,
218537447521,41652751,8,2023-03-29 14:30,NPS - Academy Bootcamp,Passive,
218509032624,55917651,10,2023-03-29 14:14,NPS - Academy Bootcamp,Promoter,
218532354865,46154701,10,2023-03-29 14:02,NPS - Academy Bootcamp,Promoter,
215322572839,27431601,5,2023-03-19 16:59,NPS - Academy Bootcamp,Detractor,
215249808898,42517301,10,2023-03-19 09:39,NPS - Academy Bootcamp,Promoter,
215175125678,19183301,8,2023-03-18 21:32,NPS - Academy Bootcamp,Passive,
215125739568,8616201,10,2023-03-18 13:59,NPS - Academy Bootcamp,Promoter,
215090896997,26648401,8,2023-03-18 09:11,NPS - Academy Bootcamp,Passive,
214987144768,26945951,10,2023-03-17 22:00,NPS - Academy Bootcamp,Promoter,
214883172998,2592251,10,2023-03-17 18:38,NPS - Academy Bootcamp,Promoter,
214879773185,30060251,9,2023-03-17 17:48,NPS - Academy Bootcamp,Promoter,
214864302471,3321601,9,2023-03-17 17:45,NPS - Academy Bootcamp,Promoter,
212977710203,43974851,5,2023-03-12 02:28,NPS - Academy Bootcamp,Detractor,
212900974085,44689051,9,2023-03-11 16:00,NPS - Academy Bootcamp,Promoter,
212858533222,37883701,10,2023-03-11 12:02,NPS - Academy Bootcamp,Promoter,
212855255064,31263601,10,2023-03-11 11:14,NPS - Academy Bootcamp,Promoter,
206768044943,53299251,8,2023-02-19 13:31,NPS - Academy Bootcamp,Passive,
206719131663,54374401,4,2023-02-18 23:23,NPS - Academy Bootcamp,Detractor,
206554135695,6243501,10,2023-02-18 00:31,NPS - Academy Bootcamp,Promoter,
206361320852,54447501,8,2023-02-17 15:59,NPS - Academy Bootcamp,Passive,
206329488286,51154651,6,2023-02-17 14:37,NPS - Academy Bootcamp,Detractor,
206302413958,51215401,10,2023-02-17 13:05,NPS - Academy Bootcamp,Promoter,
206297709185,54013001,10,2023-02-17 12:35,NPS - Academy Bootcamp,Promoter,
206296855073,52240601,10,2023-02-17 12:31,NPS - Academy Bootcamp,Promoter,
206298621727,51885851,8,2023-02-17 12:27,NPS - Academy Bootcamp,Passive,
206295356322,54411201,7,2023-02-17 12:23,NPS - Academy Bootcamp,Passive,
206294873347,53566701,9,2023-02-17 12:14,NPS - Academy Bootcamp,Promoter,
206296333943,7958414575,10,2023-02-17 12:13,NPS - Academy Bootcamp,Promoter,
204979583277,36871951,7,2023-02-14 08:56,NPS - Academy Bootcamp,Passive,
204976901385,52543151,8,2023-02-14 08:31,NPS - Academy Bootcamp,Passive,
204746642072,52528051,9,2023-02-13 19:18,NPS - Academy Bootcamp,Promoter,
204642098554,52793551,8,2023-02-13 14:22,NPS - Academy Bootcamp,Passive,
204621692420,51851951,10,2023-02-13 13:15,NPS - Academy Bootcamp,Promoter,
204600718655,53264801,0,2023-02-13 12:17,NPS - Academy Bootcamp,Detractor,
204597074320,48768401,10,2023-02-13 11:54,NPS - Academy Bootcamp,Promoter,
204592001677,27080651,3,2023-02-13 11:43,NPS - Academy Bootcamp,Detractor,
204592485483,51074601,10,2023-02-13 11:41,NPS - Academy Bootcamp,Promoter,
204592467578,52946501,10,2023-02-13 11:37,NPS - Academy Bootcamp,Promoter,
204249140266,27959301,0,2023-02-11 13:27,NPS - Academy Bootcamp,Detractor,
197189677356,39042901,9,2023-01-19 15:36,NPS - Academy Bootcamp,Promoter,
197170626873,53701501,10,2023-01-19 15:33,NPS - Academy Bootcamp,Promoter,
197160736523,47142151,8,2023-01-19 14:36,NPS - Academy Bootcamp,Passive,
197125545249,54535201,10,2023-01-19 12:21,NPS - Academy Bootcamp,Promoter,
196032271792,49609551,2,2023-01-16 12:17,NPS - Academy Bootcamp,Detractor,
195835957869,50264701,7,2023-01-15 18:52,NPS - Academy Bootcamp,Passive,
195814977689,51517351,8,2023-01-15 16:51,NPS - Academy Bootcamp,Passive,
182748624644,50404001,9,2022-12-11 12:27,NPS - Academy Bootcamp,Promoter,
182748445600,,8,2022-12-11 12:12,NPS - Academy Bootcamp,Passive,
177237895211,53264801,3,2022-11-22 20:36,NPS - Academy Bootcamp,Detractor,
175748276293,51107301,10,2022-11-17 12:41,NPS - Academy Bootcamp,Promoter,
175441903984,52528051,9,2022-11-16 13:56,NPS - Academy Bootcamp,Promoter,
175267933441,51475951,10,2022-11-16 00:10,NPS - Academy Bootcamp,Promoter,
175135820685,51851951,7,2022-11-15 16:32,NPS - Academy Bootcamp,Passive,
175098697388,52204951,9,2022-11-15 15:16,NPS - Academy Bootcamp,Promoter,
175071410696,52490251,9,2022-11-15 14:13,NPS - Academy Bootcamp,Promoter,
175065133947,45655501,10,2022-11-15 13:32,NPS - Academy Bootcamp,Promoter,
175055560818,,9,2022-11-15 12:50,NPS - Academy Bootcamp,Promoter,
175050368948,52543151,9,2022-11-15 12:30,NPS - Academy Bootcamp,Promoter,
175046396716,51984101,10,2022-11-15 12:01,NPS - Academy Bootcamp,Promoter,
175047055027,27080651,5,2022-11-15 12:00,NPS - Academy Bootcamp,Detractor,
175045938465,48768401,10,2022-11-15 11:38,NPS - Academy Bootcamp,Promoter,
169519009575,29685501,10,2022-11-03 21:56,NPS - Academy Bootcamp,Promoter,
168743179060,34772801,10,2022-11-01 19:34,NPS - Academy Bootcamp,Promoter,
168125303119,34642501,10,2022-10-30 22:33,NPS - Academy Bootcamp,Promoter,
168122272135,36847901,3,2022-10-30 21:35,NPS - Academy Bootcamp,Detractor,
168109971598,13515451,2,2022-10-30 20:19,NPS - Academy Bootcamp,Detractor,
168093734171,49114051,7,2022-10-30 16:49,NPS - Academy Bootcamp,Passive,
168091177516,48044251,8,2022-10-30 16:47,NPS - Academy Bootcamp,Passive,
165555445560,25341201,7,2022-10-23 18:44,NPS - Academy Bootcamp,Passive,
165529798145,48431251,8,2022-10-23 15:17,NPS - Academy Bootcamp,Passive,
164854895241,49609551,9,2022-10-20 10:30,NPS - Academy Bootcamp,Promoter,
164613894944,26202051,10,2022-10-19 13:13,NPS - Academy Bootcamp,Promoter,
164185998151,,10,2022-10-17 18:55,NPS - Academy Bootcamp,Promoter,
164160402350,49067851,10,2022-10-17 18:43,NPS - Academy Bootcamp,Promoter,
164154006312,51517351,8,2022-10-17 18:17,NPS - Academy Bootcamp,Passive,
164153951491,47605251,9,2022-10-17 18:04,NPS - Academy Bootcamp,Promoter,
164147216914,7959268320,8,2022-10-17 17:21,NPS - Academy Bootcamp,Passive,
164136762682,2880151,10,2022-10-17 17:08,NPS - Academy Bootcamp,Promoter,
164097953065,39965401,10,2022-10-17 15:10,NPS - Academy Bootcamp,Promoter,
164017583467,52326101,10,2022-10-17 09:11,NPS - Academy Bootcamp,Promoter,
163894591261,,10,2022-10-16 15:58,NPS - Academy Bootcamp,Promoter,
161353413992,45909401,5,2022-10-05 09:15,NPS - Academy Bootcamp,Detractor,
159071356478,44689051,5,2022-09-26 08:20,NPS - Academy Bootcamp,Detractor,
159006697338,47601001,9,2022-09-25 22:39,NPS - Academy Bootcamp,Promoter,
157919730545,40381451,9,2022-09-20 18:43,NPS - Academy Bootcamp,Promoter,
157822785839,41907901,7,2022-09-20 13:32,NPS - Academy Bootcamp,Passive,
157693641360,26648401,6,2022-09-19 21:38,NPS - Academy Bootcamp,Detractor,
157602693957,28556001,10,2022-09-19 16:12,NPS - Academy Bootcamp,Promoter,
157568241929,27062301,10,2022-09-19 13:40,NPS - Academy Bootcamp,Promoter,
157477326720,42505951,10,2022-09-18 22:25,NPS - Academy Bootcamp,Promoter,
157476178089,42517301,10,2022-09-18 22:20,NPS - Academy Bootcamp,Promoter,
157476153242,32135151,7,2022-09-18 22:04,NPS - Academy Bootcamp,Passive,
157467618198,25927301,8,2022-09-18 21:20,NPS - Academy Bootcamp,Passive,
157462539175,31063451,10,2022-09-18 20:39,NPS - Academy Bootcamp,Promoter,
157461679913,35825651,8,2022-09-18 20:30,NPS - Academy Bootcamp,Passive,
157461078943,32747701,10,2022-09-18 20:14,NPS - Academy Bootcamp,Promoter,
157460856595,35871551,10,2022-09-18 19:37,NPS - Academy Bootcamp,Promoter,
157460415904,21734201,10,2022-09-18 19:34,NPS - Academy Bootcamp,Promoter,
157463623983,672201,10,2022-09-18 19:10,NPS - Academy Bootcamp,Promoter,
157456135195,26721551,8,2022-09-18 19:05,NPS - Academy Bootcamp,Passive,
157456086193,32577851,10,2022-09-18 18:49,NPS - Academy Bootcamp,Promoter,
157459889549,38365301,10,2022-09-18 18:45,NPS - Academy Bootcamp,Promoter,
157071161662,50404001,10,2022-09-16 11:12,NPS - Academy Bootcamp,Promoter,
156980300137,18964401,10,2022-09-15 21:25,NPS - Academy Bootcamp,Promoter,
156312076158,874101,8,2022-09-13 19:43,NPS - Academy Bootcamp,Passive,
156312187310,111751,0,2022-09-13 19:24,NPS - Academy Bootcamp,Detractor,
156225531260,27033151,10,2022-09-13 12:54,NPS - Academy Bootcamp,Promoter,
156223398720,29251451,10,2022-09-13 12:51,NPS - Academy Bootcamp,Promoter,
155966184317,14255601,6,2022-09-12 14:05,NPS - Academy Bootcamp,Detractor,
155943236735,41746351,8,2022-09-12 12:04,NPS - Academy Bootcamp,Passive,
155942208786,37883701,10,2022-09-12 12:03,NPS - Academy Bootcamp,Promoter,
155906758065,47935051,9,2022-09-12 10:53,NPS - Academy Bootcamp,Promoter,
155048990794,39886301,9,2022-09-08 22:46,NPS - Academy Bootcamp,Promoter,
149917335452,36871951,8,2022-08-18 13:16,NPS - Academy Bootcamp,Passive,
149494444104,28899101,10,2022-08-16 22:51,NPS - Academy Bootcamp,Promoter,
149355895964,43446801,3,2022-08-16 14:13,NPS - Academy Bootcamp,Detractor,
149111950081,19035001,8,2022-08-15 16:23,NPS - Academy Bootcamp,Passive,
149073534028,27959301,0,2022-08-15 13:02,NPS - Academy Bootcamp,Detractor,
148555906570,47762951,10,2022-08-12 10:18,NPS - Academy Bootcamp,Promoter,
148466177203,13515451,1,2022-08-11 22:23,NPS - Academy Bootcamp,Detractor,
145735682979,37697401,8,2022-08-04 09:27,NPS - Academy Bootcamp,Passive,
145213488298,34772801,10,2022-08-02 14:52,NPS - Academy Bootcamp,Promoter,
145106172014,,5,2022-08-02 11:17,NPS - Academy Bootcamp,Detractor,
145102769526,39772601,6,2022-08-02 10:35,NPS - Academy Bootcamp,Detractor,
145101671280,46133951,8,2022-08-02 10:28,NPS - Academy Bootcamp,Passive,
144972856184,34642501,9,2022-08-01 23:19,NPS - Academy Bootcamp,Promoter,
144964819777,36847901,2,2022-08-01 23:03,NPS - Academy Bootcamp,Detractor,
144923827717,,7,2022-08-01 21:07,NPS - Academy Bootcamp,Passive,
144829957292,48493101,10,2022-08-01 16:55,NPS - Academy Bootcamp,Promoter,
143239392946,43168551,8,2022-07-26 16:11,NPS - Academy Bootcamp,Passive,
143039606117,48431251,8,2022-07-25 21:20,NPS - Academy Bootcamp,Passive,
142893173048,25341201,8,2022-07-25 12:22,NPS - Academy Bootcamp,Passive,
141144827255,44573851,7,2022-07-18 15:57,NPS - Academy Bootcamp,Passive,
139898321753,21231701,10,2022-07-12 16:24,NPS - Academy Bootcamp,Promoter,
139868132885,17674251,6,2022-07-12 15:34,NPS - Academy Bootcamp,Detractor,
